conference ID|year|name|description|url
14247|2008|2008 IEEE 1st Annual International Measurement University (IMU)|The IMU is intended to provide paticipants with a background of knowledge in the field of Instrumentation and Measurements, so that they have the know-how to perform different kind of measurements in any possible application field.  Young engineers and scientists that want to increase their competence in this fascinating area of the human scientific knowledge should attend the IMU. Here they can meet the major worldw|http://imu.ieee-ims.org/index.php
14248|2008|2008 International Conference on Power Control and Optimization (PCO 2008)|The vision of PCO-08 is to bring today s highly inspiring and precision innovative research and resource development for tomorrow's industry in power and control. It has the mission to highlight innovative research and development of academics and industrial experts in the area of power control and its optimization techniques, and to provide a forum to disseminate the results to all industrial sectors in power qualit|http://www.engedu2.net
14249|2008|2008 International Conference on Electronic Design (ICED 2008)|VLSI, Hardware & Architecture, Control System, Embedded Systems, Robotic, Wireless Sensor Network, AI, Information Security|http://publicweb.unimap.edu.my/~iced08
14250|2008|2008 1st International Conference on Distributed Framework 7 Applications (DFmA 2008)|Distributed & Parallel Processing, Architecture and Applications|http://nrg.cs.usm.my/dfma08
14251|2008|ESSCIRC 2008 - 34th European Solid State Circuits Conference|The aim of the ESSCIRC conference is to provide an annual European forum for the presentation and discussion of recent advances in solid-state circuits.  ESSCIRC, and its sister conference ESSDERC, (which focuses on solid-state devices and technologies), share a single Steering Committee, and are held together to enable both  communities to share advances in the technologies and design which enable increasing levels|http://www.esscirc2008.org/
14252|2008|2008 IEEE International Workshop on Hardware-Oriented Security and Trust (HOST)||http://www.engr.uconn.edu/HOST/
14253|2008|ESSDERC 2008 - 38th European Solid State Device Research Conference|The aim of the ESSDERC conference is to provide an annual European forum for the presentation and discussion of recent advances in solid-state devices and technologies. ESSDERC and its sister conference ESSCIRC, which focuses on solid-state circuits, share a single Steering Committee, and are held together to enable both communities to share advances in the technologies and design which enable increasing levels of so|http://www.essderc2008.org/
14256|2008|2008 International Symposium on Biometrics and Security Technologies (ISBAST)|The theme areas chosen for this symposium include, but are not limited to: * Biometrics Technologies * Biometrics Applications * Biometrics Performance Evaluation * Biometrics System Design & Evaluation * Information Security Technologies|http://www.isbast2007.org
14257|2008|2008 Chinese Conference On Pattern Recognition (CCPR)|Chinese researchers working on pattern recognition, machine learning, image processing, computer vision, object and behavior recognition, as well as related applications.|http://www.nlpr.ia.ac.cn/ccpr2008/
14258|2008|2008 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC)|The mission of VL/HCC is to support the design, formalization, implementation, and evaluation of computing languages that are easier to learn, easier to use, and easier to understand by a broader group of people. This includes all research aimed at this mission, regardless of whether it uses entirely visual technology, text, or instead uses sound, taste, virtual reality, the web, or any other technologies.|http://vlhcc08.cs.unibw.de/
14260|2008|2008 Argentine School Of Micro-Nanoelectronics, Technology And Applications (EAMTA)|The Argentine School of Micro-Nanoelectronics, Technology and Applications and its associated Conference is a high technical quality Argentine forum for researchers, technologists and companies in the fields of micro and nano electronic tecnologies.|http://www.eamta.com.ar
14262|2008|2008 Workshop On Computational Electromagnetics And Its Applications (CEM)|This workshop offers a forum for antennas, propagation, and electromagnetic theory researchers to exchange ideas and experiences in the latest development and designs.|
14263|2008|2008 International Students and Young Scientists Workshop "Photonics and Microsystems"|*  to enable presentation and promotion of young reasearchers  * to establish information interchange for scientists and students at an early stage  * to intense cooperetation at a domestic and international level|http://wemif.net/optoel/workshop2008/
14265|2008|2008 4th International Conference On Information and Automation For Sustainability (ICIAfS)|Theme 1: Controls, Robotics and Automation: Systems modeling and control / Mechatronics / Industrial robotics and control etc.       Theme 2: Wired and Wireless Integration: Hybrid access optical networks / Microwave-Millimeter wave over fibre / Wireless communications Technologies / Sensor Networks / Cyber infrastructur etc.     3: Intelligent robots and man-machine co-existence: Pattern recognition / Machine learni|http://www.iciafs.org
14266|2008|2008 3rd International Forum on Strategic Technology (IFOST)|New materials and technologies  Nanotechnologies  Information technologies  Mechatronics and Automation  Power engineering and resource-saving  Environmental protection and conservancy|http://inter.nstu.ru/ifost
14267|2008|2008 IEEE Workshop on Advanced Robotics and its Social Impacts (ARSO)|ARSO'08 aims at discussing advanced robotics R&D and its implications to economic and social systems. Participants will be world class  robotic research scientists, investors and economists, as well as representatives of industry and government. The Conference is scheduled to  consist of single sessions with ample discussions on cutting edge technologies, business opportunities and the social impact to economies  and|http://arso2008.ntu.edu.tw/
14268|2008|2008 IEEE Workshop on Machine Learning for Signal Processing (MLSP)(Formerly known as NNSP)|This year s conference focuses on cognitive radio and kernel methods for nonlinear signal processing, including algorithms and architectures, applications, and implementations. A data analysis and signal processing competition will be held in conjunction with the workshop.|http://mlsp2008.conwiz.dk
14269|2008|2008 8th International Conference on ITS Telecommunications (ITST)|ntelligent Transport System (ITS) has been deployed worldwide during the last ten years and has proven to be critical a component in advancing the field of transportation. ITS has improved the way we travel, manage traffic, and transport goods. This conference aims to provide a leading edge forum for researchers and practitioners to present and discuss the most recent research findings, and to promote on-going novel|http://itst2008.nectec.or.th/
14270|2008|2008 1st International Workshop on Social Software Engineering and Applications (SoSEA)|The workshop discusses topics related to the area of social software engineering focusing mainly on technology issues. Participants will share experiences and discuss challenges involved in building and using social software. A special emphasis is put the role of social software concepts and technologies in shaping up future software development.|http://www.cs.tut.fi/~imed/SoSEA08/
14271|2008|2008 International Workshop on Earth Observation and Remote Sensing Applications (EORSA)|This workshop serves three purposes: (1) To build a platform for academic exchanges among researchers from within- and outside-China with interests in Earth observation and remote sensing applications; (2) To promote remote sensing and other geospatial technology researches in China and Asia; and (3) To provide an opportunity for discussing potential international collaboration and cooperation activities for research|http://www.2008eorsa.org
14274|2008|2008 International Symposium on Communications and Information Technologies (ISCIT)|The ISCIT presents every possibility on new information communication technologies which include Signal Processing, Communication Systems, Circuit and Systems, Computer and Information, VLSI, Information Technologies and Industrial Application.|http://www.dm.u-tokai.ac.jp/~iscit2008/
14275|2007|2007 34th Annual Computers In Cardiology Conference|The Computers in Cardiology conference provides an international forum for scientific presentations focusing on computer applications in clinical cardiology and cardiovascular research. The conference fosters interdisciplinary discussions and collaboration between physicians, engineers, physicists, biologists, computer scientists, and others engaged in research in this area.|http://forms.dukehealth.org/dcri/conference.nsf/cinc
14279|2008|2008 ECSIS Symposium on Learning and Adaptive Behavior in Robotic Systems (LAB-RS 2008)|Learning and adaptive behaviors are key to robotics system operation in real world environments. The transfer of important theoretical, simulation, and laboratory developments onto real-world platforms has been limited.  This symposium will bring together researchers from academia and industry to report on new concepts, laboratory demonstrations, and fielded robotic systems that exhibit learning and adaptive behavior|http://www.see.ed.ac.uk/~labrs08/
14280|2008|2008 5th International Conference on Electrical Engineering, Computing Science and Automatic Control (CCE 2008) (Formerly known as ICEEE)|The principal goal of CCE is to provide a forum for the free discussion and interchange of research and development experiences and ideas in the fields of electrical-electronics, computers science and automatic control.  This conference also offers an opportunity for younger researchers and students to meet more experienced colleges from different parts of the world.|http://cce.cinvestav.mx
14281|2009|2009 IEEE Electrical Insulation Conference (EIC) (Formerly EIC/EME)|Electrical insulating materrials and systems, their application to all types of electrical and electronic equipment and associated diagnostics.|
14282|2008|2008 ISECS International Colloquium on Computing, Communication, Control, and Management (CCCM 2008)|Computing,Computing, Communication, Control, and Management|http://www.csconference.cn/cccm/
14283|2011|2011 IEEE Antennas and Propagation Society International Symposium and USNC/URSI National Radio Science Meeting|This meeting is intended to provide an international forum for the exchange of information on state-of-the-art research in antennas, propagation, and electromagnetic engineering.|
14284|2008|2008 18th International Crimean Conference "Microwave & Telecommunication Technology" (CriMiCo 2008)|Annual International Crimean Conferences "Microwave & Telecommunication Technology" have been held since 1991. At the previous 17 conferences over 4000 papers have been presented by 2200 specialists from 500 universities and enterprises of 24 countries.|http://www.crimico.org
14285|2008|2008 IEEE 25th Symposium on Mass Storage Systems and Technologies (MSST)|Massive storage systems require storage technologies, scalable data systems,  and operations concepts capable of managing hundreds of petabytes of data.  MSST2008 will take a detailed look at the technologies and deployments capable of managing such volumes of data including petascale computing, massive digital archiving, and massive ingest and analysis.|http://www.storageconference.org/
14287|2008|2008 ACM/IEEE 11th International Conference on Model Driven Engineering Languages and Systems (MODELS) (formerly UML)|The MODELS conference is devoted to model-driven engineering, covering both languages and systems used to create complex systems. Model-driven system development is becoming prevalent in complex systems development as methodologies and tools become available that can manipulate software models from abstract concepts through refinement and testing.|http://www.modelsconference.org/
14288|2008|2008 IEEE Symposium on Product Compliance Engineering (PSES)|The symposium is a forum for exchanging ideas, practical experiences, work experiences and business cards. The targeted audiences include but not limited to people involved with compliance engineering.|http://ewh.ieee.org/soc/pses/symposium/
14289|2008|2008 IEEE International Conference on Services Computing (SCC)|SCC 2008 continues to bridge the gap between Services Computing and Business models with an emerging suite of ground-breaking technologies that include service-oriented architecture (SOA), business process integration and management, services engineering, grid/utility computing, and Web 2.0. The theme of SCC 2008 is "Services: Business, Technology, and Applications"|http://conferences.computer.org/scc/2008/
14290|2011|2011 IEEE Custom Integrated Circuits Conference -CICC 2011|CICC showcases first-published innovative analog and digital circuit techniques.|http://www.ieee-cicc.org/
14291|2009|2009 IEEE/LEOS International Conference on Optical MEMS and Nanophotonics|The 2008 International Conference on Optical MEMS & Nanophotonics will bring together the latest technical advancement in the fields of optical micro-electro-mechanical systems and integrated micro-optics. The conference will also include the growing fields of nanophotonic devices and integrated systems. Integration and miniaturization of photonic and optical MEMS components and systems towards micro- and nano-scale|http://www.i-leos.org
14292|2008|2008 12th IEEE International Enterprise Distributed Object Computing Conference (EDOC 2008)|The IEEE EDOC Conference is the key annual event in enterprise computing. EDOC conferences address the full range of engineering technologies and methods contributing to enterprise distributed application systems. Enterprise computing is based on a wide  range of methods, models, tools and technologies. The resulting applications also cover a broad spectrum of vertical domains and industry segments, from electronic a|http://www.lrz-muenchen.de/~edoc2008/index.html
14293|2008|2008 IEEE International Conference on e-Business Engineering (ICEBE)|E-Commerce Platforms, Models and Applications, Workflows and Transactions in E-Business, Management and Engineering of IT-Enabled Services, Requirement Analysis and Modeling of E-Business Systems, Dependability and Performance of E-Business Systems, Business Performance Management, Data and Knowledge Engineering for E-Business, Mobile and Pervasive Commerce Security, Privacy in E-Commerce, Open Source Technologies i|http://conferences.computer.org/icebe/
14294|2007|2007 International Symposium on Collaborative Technologies and Systems (CTS)|The symposium will include invited presentations from experts from academia, industry, and government as well as contributed paper presentations describing original work on the current state of research in collaborative technologies, collaborative systems and all related issues. There will also be tutorial sessions, workshops, special sessions, demos, panel discussions and exhibits. Conference sponsorships are welcom|http://www.engr.udayton.edu/faculty/wsmari/cts07/
14295|2008|2008 2nd Electronic System-Integration Technology Conference (ESTC)|Advanced Packaging, Emerging Technologies, Electronicsystemintegration for Healthcare, Manufacturing and Test Technologies, New Materials & Processes, Modelling, Simulation and Design, Optoelectronics, Technology and Reliability for Nano and Micro Structures, Power Electronics, Assembly of Alternative Energy Sources|http://www.estc.biz
14297|2010|2010 IEEE Antennas and Propagation Society International Symposium and USNC/URSI National Radio Science Meeting|This is the premier annual conference on Antennas and Propagation, electromagnetics and radio science.|http://www.apsursi2010.org
14298|2008|2008 Second Workshop in Information Security Theory and Practices 2008: Smart Devices, Convergence and Next Generation Networks (WISTP)|With the rapid technological development of information technologies and with the transition from the common to the next generation networks, computer systems and especially embedded systems are becoming more mobile and ubiquitous, increasingly interfacing with the physical world. Ensuring  the security of these complex and yet, resource constraint systems has emerged as one of the most pressing challenges. Another i|http://wistp2008.xlim.fr/
14299|2008|2008 2nd IEEE Workshop on Hot Topics in Web Systems and Technologies (HotWeb)|HotWeb is a forum that brings together researchers and practitioners interested in the design, implementation, and evaluation of Internet systems and applications.|http://www.aqualab.cs.northwestern.edu/HotWeb08/
14300|2008|2008 17th International Conference on Computer Communications and Networks - ICCCN 2008|ICCCN is a major international conference for the presentation of novel and fundamental advances in the field of Computer Communications and Networks. It also serves to foster communication among researchers and practitioners working in a wide variety of scientific areas with a common interest in improving Computer Communications and Networks.|http://www.icccn.org/icccn08/
14301|2008|2008 ACS/IEEE/MRS Organic Microelectronics & Optoelectronics IV|Emerging Fields of Organic Microelectronics and Optoelectronics, including applications such as RFIDs, displays,sensors,photovoltaics and optical devices. Addresses common scientific and manufacturing challanges related to these technologies.|http://www.mrs.org/s_mrs/sec.asp?CID=13576&DID=207893
14302|2008|2008 IEEE International Electron Devices Meeting (IEDM)|Over the last 53 years, the IEEE/IEDM has been the world's main forum for reporting breakthroughs in technology, design, manufacturing, physics and the modeling of semiconductors and other electronic devices. Topics range from deep submicron CMOS transistors and memories to novel displays and imagers, from compound semiconductor materials to nanotechnology devices and architectures, from micromachined devices to smar|http://www.ieee.org/conference/iedm
14303|2008|2008 IEEE International Symposium on Multimedia (ISM) (Formerly MSE)|The IEEE International Symposium on Multimedia (ISM2008) is an international forum for researchers to exchange information regarding advances in the state of the art and practice of multimedia computing, as well as to identify the emerging research topics and define the future of multimedia computing.|http://ism2008.eecs.uci.edu/
14304|2008|2008 China-Japan Joint Microwave Conference (CJMW 2008)|The conference aims to provide an international open forum for international researchers and engineers working in the areas of microwaves, antennas, lightwaves, and wireless communications, to describe their state-of-the-art works and exchange new ideas.|http://www.cjmw2008.cn
14305|2008|2008 IEEE International Workshop on Semantic Computing and Applications (IWSCA 2008)|he content addressed in Semantic Computing includes, but is not limited to, structured and semi-structured data, multimedia data, text, programs, services and, even, network behavior. This connection between content and the user is made via (1) Semantic Analysis, which analyzes content with the goal of converting it to meaning (semantics); (2) Semantic Integration, which integrates content and semantics from multiple|http://iwsca.inha.ac.kr/
14306|2008|2008 IEEE International Workshop on Semantic Computing and Systems (WSCS 2008)|The field of Semantic Computing (SC) brings together those disciplines concerned with connecting the  (often vaguely formulated) intentions of humans with computational content. This connection can go both ways: retrieving, using and manipulating existing content according to user's goals ("do what the user means"); and creating, rearranging, and managing content that matches the author's intentions ("do what the aut|http://wscs.eecs.uci.edu/
14307|2008|2008 International Symposium on Electronic Thin Films and Devices (ISETFD)|1.Preparation and Techniques of Electronic Thin Films  2.Structures and Properties of Electronic Thin Films  3.Electron Devices and Applications|http://www.isetfd2008.org
14308|2009|2009 Joint 48th IEEE Conference on Decision and Control (CDC) and 28th Chinese Control Conference (CCC)|This conference is dedicated to the advancement of the theory and practice  of systems and control, bringing together an international  community of researchers and practitioners to discuss new research  results, perspectives on future developments, and innovative  applications relevant to decision making, automatic control, and  related areas.|http://people.bu.edu/johnb/ChinaCDC.html
14309|2009|2009 International Conference on Sciences of Electronic, Technologies of Information and Telecommunications (SETIT)|The fifth International conference SETIT 2009 has the ambition to promote a technological reference frame, to give answers and original innovating ideas and to contribute to a common language around the information processing and the telecommunications. This conference will allow, on one hand, to share experience, to make a state of the art of the theory, research, telecommunication applications and the Information p|http://www.setit.rnu.tn
14310|2008|2008 Second IEEE International Conference on Semantic Computing (ICSC)|The field of Semantic Computing (SC) brings together those disciplines concerned with connecting the (often vaguely-formulated) intentions of humans with computational content. This connection can go both ways: retrieving, using and manipulating existing content according to user's goals ("do what the user means"); and creating, rearranging, and managing content that matches the author's intentions ("do what the auth|http://icsc.eecs.uci.edu/
14311|2008|2008 9th Annual Non-Volatile Memory Technology Symposium (NVMTS)|New and emerging non-volatile electronic memory technologies.  The conference includes advances in existing technologies as well as state-of-the-art technologies and future memory directions.|http://nvmts.org
14312|2008|2008 5th International Conference on Broadband Communications, Networks and Systems (Broadnets 2008)|BROADNETS 2008 is an international conference focusing on broadband communications, networks, and systems and covers the entire gamut of next generation networks, communications systems, applications and services. The conference will consist of three technical tracks: Wireless, Optical and Internet.|http://www.broadnets.org/2008/
14313|2009|2009 IEEE International Professional Communication Conference (IPCC 2009)|The International Professional Communication Conference offers an opportunity for colleagues and experts to meet and learn from one another. Sessions offer both fundamental and leading-edge developments in communication theory and technology. Attended by hundreds of professionals from around the world, the IPCC is held annually at different international locations.|http://www.ieeepcs.org
14314|2008|2008 Photonics and Optoelectronics Meetings (POEM)|Laser Technology and Applications, Fiber Optical Communication and Sensors, Optical Data Storage and Integrated Optoelectronic Devices,  Photonics and Imaging in Biology and Medicine|http://wnlo.hust.edu.cn/poem
14315|2008|2008 2nd International Symposium on Systems and Control in Aerospace and Astronautics (ISSCAA)|Spacecraft Technologies, Aeronautics Technologies, Guidance and Navigation, Control Systems, Space robots, Signal Processing, Computational Intelligence, Emerging Technologies.|http://www.isscaa.org/
14316|2008|2008 11th IEEE Singapore International Conference on Communication Systems (ICCS)|Antennas, propagation & channel modeling, Cognitive radio, High speed networks, Information theory, Microwave devices & systems, Mobile radio communication systems, Modulation & coding, Network architecture and security, Optical communications & photonics, Signal processing for communications, MIMO systems, Spread spectrum systems, Ultra wideband technology, Wireless ad-hoc & sensor networks.|http://www2.scut.edu.cn/IEEEICCS2008/
14317|2008|2008 IEEE PhotonicsGlobal@Singapore (IPGC)|The aim of this conference is to foster interactions among broad disciplines in the photonics family. The conference will provide a platform for international academics, researchers, practitioners and students working in the Photonics areas to discuss new developments, concepts and practices, and to identify synergies in research directions that will lead to broader and deeper applications of photonics.|http://www.photonicsglobalsingapore.org
14318|2008|2008 International Conference on Management Science and Engineering (ICMSE)|Industrialization in an Information guided economy,  Innovation  and finance Engineering, Information economy and Management, Strategic Management and International Manufacturing, Systems Engineering and Operational Research, Management Inoonovation.|http://icmse.hit.edu.cn
14319|2008|2008 International RuleML Symposium on Rule Interchange and Applications (RuleML)||http://2008.ruleml.org
14320|2008|2008 IEEE International Conference on Computational Cybernetics (ICCC)|Computational Cybernetics is the synergetic integration of Cybernetics and Computational Intelligence techniques. Hence the topics of the ICCC covers not only mechanical, but biological (living), social and economical systems and for this uses computational intelligence based results of communication theory, signal processing, information technology, control theory, the theory of adaptive systems, the theory of compl|http://www.bmf.hu/conferences/iccc2008
14321|2009|2009 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB)|The presentation and exchange of technical advances in the rapidly converging areas of multimedia broadcasting, telecommunications, consumer electronics, and networking technologies.|http://www.ieee-bmsb2009.org/
14322|2008|2008 IEEE International Conference on Tools with Artificial Intelligence (TAI) (ICTAI)|The annual IEEE International Conference on Tools with Artificial Intelligence (ICTAI) provides a major international forum where the creation and exchange of ideas related to artificial intelligence are fostered among academia, industry, and government agencies. The conference facilitates the cross-fertilization of these ideas and promotes their transfer into practical tools, for developing intelligent systems and p|http://dblab.cs.wright.edu/ictai2008/index.htm
14325|2008|2008 International Symposium on Intelligent Signal Processing and Communications Systems (ISPACS 2008)|The topics of regular sessions include the following fields: 1. Communication Systems 2. Multimedia and Systems 3. Signal Processing 4. VLSI 5. Circuits and Systems 6. Emerging Technologies in Signal Processing and Communications.|http://www.ispacs2008.org/
14326|2008|2008 6th International Symposium on Intelligent Systems and Informatics (SISY 2008)|The aim of SISY 2008 Symposium is to offer researchers an opportunity to extend the existing scientific relationships not only between Hungarian and Serbian scientists, but all over the world in the field of Intelligent Systems. Our hope is that researchers and lecturers working at various institutions will find common research areas at the conference so that they can co-operate on bilateral or international projects|http://www.bmf.hu/conferences/sisy2008
14329|2008|2008 IEEE Energy 2030 Conference|This new conference will provide a forum for the exchange of ideas amongst experts from a broad range of disciplines on the technology, policy and economic framework required for the creation of a global sustainable energy infrastructure by 2030. The IEEE, as a global technology leader in electrotechnology, is uniquely positioned to help define what the transformed infrastructure is likely to look like, and to initia|http://www.ieee-energy2030.org
14330|2008|2008 14th IEEE International On-Line Testing Symposium (IOLTS 2008)|Issues related to on-line testing are increasingly important in modern electronic systems. In particular, the huge complexity of electronic systems has led to growth in reliability needs in several application domains as well as pressure for low cost products. There is a corresponding increasing demand for cost-effective on-line testing techniques.|http://tima.imag.fr/conferences/Iolts/iolts08/index.htm
14334|2008|2008 IEEE International Symposium on IT in Medicine & Education (ITME 2008)|Conference Scope:IT changes people's method of working, learning and life such as in medicine and education. The goal of 2008 IEEE International Symposium on IT in Medicine & Education (ITME 2008) is to further explore the theoretical and practical issues of IT in medicine and education. It also aims to foster new ideas and collaboration between researchers and practitioners.|http://itme.xmu.edu.cn
14336|2008|2008 IEEE/AFRL Transmission Meeting 30th Review of Atmospheric Transmission Models|NA|http://www.grss-ieee.org
14337|2008|2008 International Symposium On Computational Intelligence and Design (ISCID)|computational intelligence, knowledge discovery and data mining, intelligent information systems, web mining, synthesis and analysis of complex objects , non-conventional models of computation and Industrial Design.|http://www.iscid08.org/index.html
14338|2008|2008 Conference on Precision Electromagnetic Measurements (CPEM 2008)|The Conference on Precision Electromagnetic Measurements is devoted to topics related to electromagnetic measurements at the highest accuracy levels, covering the frequency spectrum from dc through the optical region. A major focus is quantum devices that relate electrical standards to fundamental constants and the international system of units.|www.icpem.org/2008
14339|2008|2008 7th International Conference on the Optical Internet (COIN)|COIN2008 will be organized around the following themes: Optical Network Architecture and Control, Optical Transmission Systems and Technologies, Access Systems and Technologies, Optical Components, Devices, Fabrication and Applications.|http://www.coin2008.ieice.org/
14340|2008|2008 International Conference on Distributed Computing in Sensor Systems (DCOSS)|DCOSS '08 is intended to cover several aspects of distributed computing in sensor systems such as high level abstractions, computational models, systematic design methodologies, algorithms, analysis and applications.  The conference will be co-located with several closely related workshops, and will provide a forum for researchers and practitioners to present their contributions related to the above high-level aspect|http://www.dcoss.org
14341|2009|2009 IEEE International Conference on Microelectronic Test Structures (ICMTS)|The ICMTS Conference brings together designers and users of test structures to discuss recent developments and future directions.  The conference focuses on new developments in test structures, their implementation and/or application in the fields of silicon, compound semiconductor, nanotechnology, and MEMS research.|http://www.see.ed.ac.uk/ICMTS
14342|2008|2008 Seventh Euro American Workshop on Information Optics (WIO)|WIO 08 will address the latest advances in information optics/photonics, imaging sciences, 3D image sensing and display, polarimetric imaging, image-based information security, image recognition, bio-photonics, and novel image sensors. It will be a forum for scientific interaction and collaboration between well known scientists in the field and educational outreach to students.|http://wio2008.univ-st-etienne.fr/
14343|2009|2009 7th Workshop on Robot Motion and Control - (RoMoCo 2009)|The scope of the workshop includes but is not limited to:  robot control techniques: non-adaptive and adaptive, robust, hybrid, learning;  path and trajectory planning;  mobile robots, control of holonomic and nonholonomic systems;  collision avoindance;  multiagent robotic systems;  applications: manufacturing, space, underwater, civil engineering, military, medicine;  neural networks in robot motion and control.|http://romoco.put.poznan.pl
14347|2008|2008 Fourth International Conference on Intelligent Information Hiding and Multimedia Signal Processing (IIHMSP)|IIH-MSP Conference Series aim at gathering high quality paper, focusing on topics including information hiding, multimedia signal processing, and artificial intelligence from all over the world. It serves as a forum for researchers with relatively close topics can gather and discuss together every year.|http://bit.kuas.edu.tw/~iihmsp08/
14353|2008|2008 IEEE 29th Real-Time Systems Symposium (RTSS)|scheduling; databases; observability; composability; security; tools and reduction to practice; control and adaptive RT systems theory; testing and debugging; modeling; formal methods; communications; power, thermal, and energy management; embedded systems; sensor and implantable devices; robustness; fault tolerance and robustness; intelligent behavior; time-sensitive robotics; emergency/disaster management; embedded|http://www.rtss.org
14355|2008|2008 First International Conference on the Applications of Digital Information and Web Technologies (ICADIWT 2008)|The First International Conference on the Applications of Digital Information and Web Technologies (ICADIWT 2008) is a forum for scientists, engineers, and practitioners to present their latest research results, ideas, developments and applications in all areas of Computer and Information Sciences, Artificial Intelligence, Mobile Computing, Networking, Web Content Mining, Health Informatics, Bioinformatics and IT App|http://www.dirf.org/diwt2008
14356|2009|2009 IEEE 13th International Symposium on Consumer Electronics - (ISCE 2009)|Consumer Electronics|http://www.isce2009.ryukoku.ac.jp
14357|2008|2008 Second International Conference on Communications and Electronics (ICCE)|The Second International Conference on Communications and Electronics (ICCE 2008) is devoted to the research, development, and application of communications and electronics technologies, and aims at continuing and accelerating the momentum of researching in telecommunication areas.|http://www.hut-icce.org/2008/
14358|2008|2008 IEEE International Workshop on Imaging Systems and Techniques (IST)|Topics of the IST2008 include but not limited to detector physics, data acquisition electronics, and image processing as applied to imaging modalities operating on UV/visible, NIR/IR, THz, millimeter waves, microwaves, x-rays, nuclear, MRI, ultrasound, mixed radiation.  Papers addressing research related to the calibration and metrology of imaging systems, optical polarimetry, multispectral/hyperspectral imaging, act|http://ist.ieee-ims.org
14359|2008|2008 IEEE Spring Symposium on "Technology for the Golden Years: Leading an Independent Life in the 21st Century"|The IEEE Washington and Northern Virginia Sections present the 2008 Spring Symposium on "Technology for the Golden Years: Leading an Independent Life in the 21st Century" The symposium is open to both professionals and students. The symposium will explore the use of robotics and sensor technologies to help the elderly live independently. Speakers from industry, academia and research provide their research and applica|http://ewh.ieee.org/r2/capitalarea/eSCANNER/calendar.html#GOLDEN
14360|2008|2008 IEEE Congress on Services Part I(SERVICES-1)||http://conferences.computer.org/services/2008/
14361|2009|2009 11th Spanish-Portuguese Congress on Electrical Engineering|The  11-th Spanish-Portuguese Congress on Electrical Engineering (XI-CHLIE)  will cover the following subjects:    1.	Electrical Energy Systems Analysis  2.	Electrical Energy Systems Management  3.	Electrical Machines and Power Electronics  4.	CAD/CAE Techniques  5.	Electrical Installations  6.	Industrial production, Instrumentation, Control and Robotics|http://www.aedie.org/principal-chlie-es.htm
14362|2009|2009 IEEE Applied Power Electronics Conference and Exposition - APEC 2009|APEC focuses on the practical and applied aspects of the power electronics business.  The conference addresses issues of immediate and long-term importance to the practicing power electronics engineer.|http://www.apec-conf.org
14363|2008|2008 IEEE Computer Society Technology Summit (TechSummit)|The Technology Summit series is designed to provide development & strategy executives, CTOs, CIOs, senior-level managers and leaders in technology with an opportunity to come together in small groups to learn about the very latest issues, information, strategies and advances impacting today's high-technology business of gaming development, cyber security and software engineering.|http://www.computer.org/techsummit
14364|2009|2009 4th International Conference on Autonomous Robots and Agents (ICARA 2009)|ICARA focuses on both theory and applications mainly covering the topics of robotics, intelligent control, automation and evolutionary computation. There will be technical sessions, invited/special sessions, poster sessions and keynote addresses.|http://icara.massey.ac.nz/
14365|2009|2009 Asia-Pacific Power and Energy Engineering Conference (APPEEC)|Power generation (conventional and renewables), high voltage power transmission, power System management, advanced distribution and SCADA technologies, cybersecurity in power systems.|http://www.srpublishing.org/conference/appeec
14367|2009|2009 3rd Annual IEEE Systems Conference|Engineering Comles Integtared Systems and Systems-of-Systems - Implications for Systems Engineering, Systems Integration, and Systems Thinking|http://sysconf09.ieeesystemscouncil.org/
14368|2008|2008 IEEE Swarm Intelligence Symposium (SIS)|Particle swarm optimization, ant colony swarms, cultural algorithms, foraging techniques, and other swarm-related topics.|http://www.computelligence.org/sis/2008/
14369|2008|2008 IEEE International Symposium on Software Reliability Engineering (ISSRE)|The International Symposium on Software Reliability Engineering (ISSRE) focuses on the practice and theory of software systems reliability engineering. The conference will provide an in-depth representation of both software reliability engineering (SRE) theory and experimentation.|http://www.csc2.ncsu.edu/conferences/issre/2008/
14370|2009|2009 IEEE IAS Electrical Safety Workshop|The mission of the IAS Electrical Safety Workshop is to: Accelerate application of breakthrough improvements in human factors, technology and managing systems that reduce risk of electrical injuries,   Stimulate innovation in overcoming barriers, and   Change and advance the electrical safety culture to enable sustainable improvements in prevention of electrical accidents and injuries.|http://ewh.ieee.org/cmte/ias-esw/
14371|2008|2008 5th International Symposium on Turbo Codes and Related Topics|The Symposium will provide the opportunity to acquire a broad overview of the current status and advanced research in iterative methods and their application to information theory and digital communications.|http://www.turbo-coding-2008.org
14372|2008|2008 5th International Conference on Ubiquitous Robots and Ambient Intelligence (URAI)|The aim of this conference is to bring together researchers, engineers and practitioners to present their ideas and recent works related to the various aspects of ubiquitous robots, ambient intelligence, HRI, mobile robotics, sensors and  networks.|http://www.robotweek.or.kr
14373|2008|2008 e-Manufacturing & DFM Symposium|The Symposium will review recent technological advancements to assure alignment with the needs of integrated circuit manufacturers, semiconductor equipment suppliers, software suppliers, sensors and metrology suppliers. Major issues and experiences on AEC/APC/e-Manufacturing/DFM will be discussed in this two-day event, which also includes a technical tutorial and supplier exhibition.|http://www.tsia.org.tw/Seminar/eManufacturing/2008/
