"Type","ID","Name","Description","URL","Tags","Sponsors » Abbreviation","Year","Standard Status","Technical Committees","Keywords","Priority"
"Conference",13258,"2007 International Nano-Optoelectronics Workshop (i-NOW)","Physics and devices based on nanoscale materials have become key research and development areas.  This workshop will highlight the state-of-the-art in nanoscale semiconductor processing and synthesis, new physics on the tailorable optical and electrical properties, advanced characterization techniques, and novel devices with new functionalities.","http://nano.berkeley.edu/news/inow.html",,"OSA, LEO, , ",2007,,,,"Yes"
"Conference",13370,"2007 Advanced Workshop on Frontiers in Electronics (WOFE 2007)","The aim of the Workshop is to bring together leading scientists and engineers who work at the frontiers of electronic devices and circuits, yet emerging from traditionally separated fields with different professional background.","http://nina.ecse.rpi.edu/shur/wofe07",,"NSF, ED, ONR, AFOSR",2007,,,,"Yes"
"Conference",13516,"2007 International Symposium on Optical Memory (ISOM)",,"http://www.isom.jp/",,"OSA, SPIE, , LEO",2007,,,,"Yes"
"Conference",14014,"2007 Symposium on Evolutionary Computation (SEC)","This symposium targets evolutionary computation that attracts much attention recently. The following topics related to theory, development, application will be discussed, but not limited to them.  * Theoritical approach to EC     * Application to practical problems using EC  * Machine Learning or Recognition System using EC * Application of EC on various fields  * Software Development for EC    * Algorithm Development for EC  * Others","http://www.toyatensyo.co.jp/index.html",,"SMC, Organizing Committee, , ",2007,,,,"Yes"
"Conference",10898,"OCEANS 2008","The Marine Technology Society (MTS) and the Oceanic Engineering Society (OES) of the Institute of Electrical and Electronic Engineers (IEEE) cosponsor a joint conference and exposition on ocean science, engineering, education, and policy. Held annually in the fall, it has become a focal point for the ocean and marine community to meet, learn, and exhibit products and services. The conference includes technical sessions, workshops, student poster sessions, job fairs, tutorials and a large exhibit.","http://www.oceans08mtsieeequebec.org/index.cfm",,"OE, ",2008,,,,"Yes"
"Conference",12649,"2008 IEEE/OES 9th Working Conference on Current Measurement Technology (CMTC)",,"http://www.cmtc2008.org/",,"OE",2008,,,,"Yes"
"Conference",12741,"OCEANS 2008 - MTS/IEEE Kobe Techno-Ocean",,"http://www.oceans08mtsieeekobe-technoocean08.org/",,"OE, , Techno-Ocean       Network - Japan",2008,,,,"Yes"
"Conference",12991,"2008 IEEE/OES Chile-US Workshop on Ocean Observation Systems",,"http://www.chile-us2008.org/",,"OE",2008,,,,"Yes"
"Conference",13002,"2008 IEEE/OES US/EU-Baltic International Symposium (BALTIC)","Symposium on Baltic Sea ocean conditions","http://www.us-eu-baltic2008.org/",,"OE, ",2008,,,,"Yes"
"Conference",13375,"2008 Conference on Optical Fiber Communication - OFC 2008 Collocated National Fiber Optic Engineers Conference OFC/NFOEC 2008","Millions of new ideas  Thousands of the industry's top minds  Hundred of exhibitors  And just five days: OFC/NFOEC  For the Optics industry, no other week is as intense as the Optical Fiber Communication Conference and Exposition (OFC) and the National Fiber Optic Engineers Conference (NFOEC). People come from all corners of the earth to meet and greet, teach and learn, make connections and move business forward for this one week each year. Make sure you're there.","http://www.ofcconference.org",,"OSA, LEO, COM",2008,,,,"Yes"
"Conference",13530,"2008 Joint Conference of the Opto-Electronics and Communications Conference (OECC) and the Australian Conference On Optical Fibre Technology (ACOFT)","The combined conference will address all aspects of optoelectronics and optical communications, from waveguide and propagation theory, through components and subsystems to systems and networks. Some of the topics are:  Optical Networks and Broadband Access, Transmission Systems and Switching Technologies, Optical Fibers, Cables and Fiber Devices, Optical Active Devices and Modules, Optical Passive Devices and Modules and Frontiers in Photonics.","http://www.iceaustralia.com/OECC_ACOFT2008/",,", OSA, , LEO",2008,,,,"Yes"
"Conference",14152,"2008 International Conference on Mathematical Methods in Electromagnetic Theory (MMET)","analytical regularization, antenna theory, asymptotic methods, beams, bandgap media,  computational techniques, eigenvalue problems, electromagnetic theory, gratings, frequency-selective surfaces, inverse problems, lenses and radomes, - nonlinear phenomena, open waveguides, plasma waves, propagation of waves, radar cross sections, random media, remote sensing, rough surfaces, scattering and diffraction, time-domain methods and waveguide circuits.","http://www.mmet.org",,", ED, , MTT, ONAT, AP, ",2008,,,,"Yes"
"Conference",14182,"2008 International Symposium on Antennas & Propagation (ISAP)","The Organizing Committee is expecting more than 600 participants, with 450 technical papers anticipated.","http://www.isap08.org",,", IE, OIT, GRS, ",2008,,,,"Yes"
"Conference",14219,"2008 New Trends for Environmental Monitoring Using Passive Systems (PASSIVE 2008)","Passive remote sensing techniques have a meaningful and challenging role in addressing the measurement needs of several research and operational programs (defense purposes, environmental monitoring  ). The need to rapidly respond to these new surveillance and security challenges requires advanced software architectures allowing easier cost-effective enhancements of existing software applications.","http://www.passive08-hyeres.org",,"OE",2008,,,,"Yes"
"Conference",14317,"2008 IEEE PhotonicsGlobal@Singapore (IPGC)","The aim of this conference is to foster interactions among broad disciplines in the photonics family. The conference will provide a platform for international academics, researchers, practitioners and students working in the Photonics areas to discuss new developments, concepts and practices, and to identify synergies in research directions that will lead to broader and deeper applications of photonics.","http://www.photonicsglobalsingapore.org",,"OSA, , , LEO",2008,,,,"Yes"
"Conference",14442,"2008 Quantum Electronics and Laser Science Conference (QELS)","CLEO/QELS and PhAST has evolved into a dynamic six-day event that has successfully bridged the science and applications sides of the optics and photonics industry. CLEO/QELS offers high-quality programming; the latest in the lasers, electro-optics and photonics industry; the CLEO Exhibit, which has over 350 participating companies; and a new location in San Jose, California. CLEO/QELS and PhAST 2008 is the must attend event of the year","http://www.cleoconference.org/",,"APS, OSA, LEO",2008,,,,"Yes"
"Conference",14445,"2008 Conference on Lasers and Electro-Optics (CLEO)","CLEO/QELS and PhAST has evolved into a dynamic six-day event that has successfully bridged the science and applications sides of the optics and photonics industry. CLEO/QELS offers high-quality programming; the latest in the lasers, electro-optics and photonics industry; the CLEO Exhibit, which has over 350 participating companies; and a new location in San Jose, California. CLEO/QELS and PhAST 2008 is the must attend event of the year.","http://www.cleoconference.org/",,"APS, OSA, LEO",2008,,,,"Yes"
"Conference",14561,"2008 International Workshop Thz Radiation: Basic Research and Applications (TERA)","Terahertz is unique in its ability to transmit through nearly any material without causing biological harm. This will allow scanning for weapons, detecting hidden explosives, pinpointing the location of skin cancer during surgery, and a host of other exciting applications. The workshop will cover frontiers in terahertz physics and applications. Its characteristic feature is a stronger emphasis on the mathematical and physical aspects of the researches, together with a detail analysis of the application prob","http://tera2008.kture.kharkov.ua",,", OSA, , LEO, ",2008,,,,"Yes"
"Conference",14619,"2008 10th International Conference on Near-field Optics, Nanophotonics and Related Techniques (2008 NFO 10)","A well established tradition for a relaxed and friendly discussion among colleagues in a Conference precisely sized and focused. Everything about optics at the nanoscale.  If you miss this Conference you will also miss Buenos Aires.  Topics    Plasmonics    Nanophotonics (building blocks, devices, circuits)    Near Filed Enhancement and applications (Raman, nonlinear)    Nonlinear and ultrafast    Nanofabrication     Antennas    Metamaterials and superlensing    Applications to Biology and Chemistry    Inst","http://www.nfo10.org",,"CONICET, SECyT, OSA, SPIE, , LEO",2008,,,,"Yes"
"Conference",14672,"2008 1st Workshop on Specialty Optical Fibers and their Applications (WSOF 2008)","Forum in which the specialty optical fiber community can meet and discuss new research, development, directions and trends","http://www.wsof2008.org",,"CePOF, OSA, SPIE, LEO, SBF",2008,,,,"Yes"
"Conference",14759,"2008 Offshore Technology Conference - OTC 2008","Offshore research and production","http://www.otcnet.org/2008/",,"OE, ",2008,,,,"Yes"
"Conference",14874,"2008 IEEE/OES Autonomous Underwater Vehicles (AUV)","This conference is aimed at providing a platform for the exchange of ideas between developers, scientific users and vendors of technologies associated with AUVs.","http://www.auv2008.org/",,"OE",2008,,,,"Yes"
"Conference",15019,"2008 2nd National Workshop on Advanced Optoelectronic Materials and Devices (AOMD-2008)","The primary goal of AOMD-2008 is to attract the attention of young researchers towards the boundless ocean of truth lying undiscovered in the field of optoelectronic and photonic materials and devices. The workshop will stress on both the theoretical and experimental research on the follwing topics: Advanced III-V, II-VI and IV-VI materials and devices, Photonic materials and devices, MIR & FIR detectors, Terahertz sources and detectors, Integrated optics and OEICs, MOEMs, Si/Ge based optoelectronic devices","http://www.itbhu.ac.in/ece",,"OSI, , ",2008,,,,"Yes"
"Conference",12374,"OCEANS 2009",,"http://www.oceans09mtsieeeBILOXI.org",,"OE, ",2009,,,,"Yes"
"Conference",13157,"OCEANS 2009 - EUROPE",,"http://www.oceans09europe.org",,"OE",2009,,,,"Yes"
"Conference",14467,"2009 Conference on Optical Fiber Communication - OFC 2009","For the Optics industry, no other week is as intense as the Optical Fiber Communication Conference and Exposition (OFC) and the National Fiber Optic Engineers Conference (NFOEC). People come from all corners of the earth to meet and greet, teach and learn, make connections and move business forward for this one week each year. Make sure you're there.","http://www.i-leos.org",,"OSA, LEO, COM",2009,,,,"Yes"
"Conference",14472,"2009 International Quantum Electronics Conference (IQEC)","IQEC has evolved into a dynamic six-day event that has successfully bridged the science and applications sides of the optics and photonics industry. IQEC offers high-quality programming; the latest in the lasers, electro-optics and photonics industry; the IQEC Exhibit, which has over 350 participating companies; and a new location in Baltimore, Maryland. IQEC is the must attend event of the year.","www.i-leos.org",,"APS, OSA, LEO",2009,,,,"Yes"
"Conference",14473,"2009 Conference on Lasers and Electro-Optics (CLEO)","CLEO has evolved into a dynamic six-day event that has successfully bridged the science and applications sides of the optics and photonics industry. CLEO offers high-quality programming; the latest in the lasers, electro-optics and photonics industry; the CLEO Exhibit, which has over 350 participating companies; and a new location in Baltimore, Maryland. CLEO and PhAST 2008 is the must attend event of the year.","http://www.i-leos.org",,"APS, OSA, LEO",2009,,,,"Yes"
"Conference",14820,"2009 IEEE/OES 6th International Symposium on Underwater Technology (UT)","UT2009 will provide an invaluable forum for the exchange of information between those involved in the development of underwater technology in the world.",,,"OE",2009,,,,"Yes"
"Conference",14843,"2009 IEEE/OES Argentina Workshop on Ocean Observations (ARGUS)","Ocean Observations including all types of measuring systems, analyses of information and conclusions.",,,"OE",2009,,,,"Yes"
"Conference",14851,"2009 15th Microoptics Conference (MOC 2009)","Microoptics field from fundamental researches to systems and applications, such as Optical Communications, Optical Memories, Optoelectronic Equipments, Optical Sensing and Processing, Displays and Illuminations, and New Applications","http://www.comemoc.com/",,", , , JSAP, IE, OSA, LEO",2009,,,,"Yes"
"Conference",14875,"2009 53rd International Conference on Electron, Ion and Photon Beam Technology and Nanofabrication (EIPBN)","The EIPBN Conference is recognized as the foremost international meeting dedicated to lithographic science and technology and its application to micro and nanofabrication techniques. The conference brings together engineers and scientists from industries and universities from all over the world to discuss recent progress and future trends.","http://www.eipbn.org/",,"ED, OSA, , ",2009,,,,"Yes"
"Conference",14995,"2009 IEEE Electric Ship Technologies Symposium (ESTS 2009)","Studies, reseach, design and future advances in Electric Ship technologies, e.g., integrated electric power systems, open architectures Systems and components specifications, electrical propulsion, electrical power conversion, distribution, storage, tests, evaluation, certification, standards, etc.","http://ewh.ieee.org/conf/ests09/",,"VT, OE, SYSC, IA, PEL, DEI, PES, NTDC, SEN",2009,,,,"Yes"
"Conference",15235,"2009 Conf. on Lasers & Electro Optics & The Pacific Rim Conf. on Lasers and Electro - Optics CLEO/PACIFIC RIM 2009","CLEO /Pacific Rim 2009 is to provide a forum to review the most important and latest developments of lasers and electro-optics, to exchange the updated research achievements and future trends in laser and electro-optics, to promote laser and electro-optics applications and to provide the potential collaboration opportunities.","http://www.siom.cn/cleo/conference.asp",,"JSAP, OSA, , LEO, , ",2009,,,,"Yes"
"Conference",15275,"2009 2nd International Students Conference On Electrodynamic and Mechatronics (SCE II)","Conference will take place in Opole nad Gora Sw. Anny 19-21 May 2009. The goal of the conference is to present young scientists' latest research topics, results connected with electrodynamic topics.The best papers from each module will be published and awarded (in some cases another review stage will be required).","http://www.ssne.po.opole.pl/",,", Opole Student Branch, , , ",2009,,,,"Yes"
"Conference",15277,"2009 Conference on Lasers & Electro-Optics Europe & 11th European Quantum Electronics Conference CLEO EUROPE/EQEC","CLEO /Europe emphasizes applied physics, optical engineering and applications of photonics and laser technology whereas EQEC emphasizes basic research in laser physics, nonlinear optics and quantum optics.","http://www.cleoeurope.org",,"OSA, EPS, LEO",2009,,,,"Yes"
"Conference",15403,"2009 Offshore Technology Conference - OTC 2009","Covers state of the art technology for offshore drilling, exploration, production and environmental protection.  OTC is the world's foremost event for the development of offshore resources.","http://www.otcnet.org/2009",,"OE, ",2009,,,,"Yes"
"Conference",15508,"2009 International Symposium on Optomechatronic Technologies (ISOT 2009)","The objective of this symposium is to gather researchers and engineers  working in the field Optomechatronics and to provide them with a forum for discussion for exchanging their points of view and experience and sharing their research results through high quality peer reviewed papers. The ISOT meeting is the world s largest and most comprehensive technical symposium focused on Optomechatronics.","http://www.optomechatronics.org",,"OSA, , IE",2009,,,,"Yes"
"Conference",15565,"2009 3rd International Congress on Advanced Electromagnetic Materials in Microwaves and Optics (METAMATERIALS 2009)","Congress will be a unique opportunity to share the results of the latest efforts in metamaterial research in Europe.","http://congress2009.metamorphose-vi.org/",,"OSA, URSI, , , AP",2009,,,,"Yes"
"Conference",12375,"OCEANS 2010 - SYDNEY",,"http://www.oceans10ieeeSYDNEY.org",,"OE",2010,,,,"Yes"
"Conference",13998,"OCEANS 2010","The Marine Technology Society and the Oceanic Engineering Scociety of the IEEE cosponsor a joint annual conference and exposition on ocean science engineering, and policy.","http://www.oceanicengineering.org/",,"OE, ",2010,,,,"Yes"
"Conference",15530,"2010 7th International Conference on Optics-photonics Design & Fabrication (ODF)","ODF 10 is an international forum for the engineers and scientists in field of Optics-photonics Design and Fabrication to exchange their ideas and achievements for the future mutual progress.","http://www.odf.jp/",,", ICO, OSA, SPIE, EOS, LEO",2010,,,,"Yes"
"Conference",13350,"OCEANS 2011","The Marine Technology Society and the Oceanic Engineering Scociety of the IEEE cosponsor a joint annual conference and exposition on ocean science engineering, and policy.","http://www.oceanicengineering.org/",,"OE, ",2011,,,,"Yes"
"Conference",15236,"OCEANS 2011 - SPAIN","All Oceans related technologies",,,"OE",2011,,,,"Yes"
"Conference",7923,"2005/2006 IEEE PES Transmission & Distribution Conference & Exposition",,"http://www.ieeet-d.org",,"PE",2006,,,,"No"
"Conference",9823,"INTELEC 2006 - 2006 IEEE International Telecommunications Energy Conference",,"http://www.intelec.org/2006/index.php",,"PEL",2006,,,,"No"
"Conference",10470,"2006 IEEE Power Engineering Society General Meeting",,"http://www.ieee.org/power",,"PE",2006,,,,"No"
"Conference",10661,"ESMO 2006 - 2006 IEEE 11th International Conference on Transmission & Distribution Construction, Operation and Live-Line Maintenance",,"http://www.esmoconference.com",,", PE, ",2006,,,,"No"
"Conference",10721,"2006 IEEE International Professional Communication Conference (IPCC 2006)",,"http://www.ieeepcs.org/activities_conferences.php",,"PC",2006,,,,"No"
"Conference",10800,"2006 International Conference on Condition Monitoring and Diagnosis (CMD)",,"http://www.cmd2006.com/",,", , , DEI, PE, ",2006,,,,"No"
"Conference",10869,"2006 12th International Power Electronics and Motion Control Conference (EPE/PEMC 2006)",,"http://www.ro.feri.uni-mb.si/epe-pemc2006/",,", IE, , PEL",2006,,,,"No"
"Conference",10969,"2006 IEEE International Conference on Engineering of Intelligent Systems (ICEIS)",,"http://www.jinnahresearch.net/iceis2006/",,"PTCL, HEC, Asia and Pacific, , , IE, , ",2006,,,,"No"
"Conference",11025,"2006 IEEE Applied Power Electronics Conference and Exposition - APEC 2006 (Location Change)",,"http://www.apec-conf.org/2006/APEC06_Home_Page.html",,"IA, , PEL",2006,,,,"No"
"Conference",11135,"2006 IEEE/PES Power Systems Conference and Exposition (PSCE)",,"http://www.pscexpo.com/",,"PE",2006,,,,"No"
"Conference",11207,"2006 IEEE Power India Conference",,"http://www.ewh.ieee.org/r10/delhi/piconf.htm",,", , PE",2006,,,,"No"
"Conference",11222,"2006 IFAC Symposium on Power Plants and Power Systems Control (IFAC PPS)",,"http://ifacpps2006.org",,", IFAC, PE",2006,,,,"No"
"Conference",11294,"2006 IEEE International Symposium on Power Line Communications and Its Applications (ISPLC)",,"http://www.ieee-isplc.org/",,"PE, COM",2006,,,,"No"
"Conference",11346,"2006 Power Systems Conference (PSC) Advanced Metering, Protection, Control, Communication, and Distributed Resources",,"http://www.ces.clemson.edu/powsys2006/",,", , , , SNL, PE",2006,,,,"No"
"Conference",11377,"2006 IEEE Symposium on Product Safety Engineering (PSES)",,"http://www.ewh.ieee.org/soc/pses/symposium/",,"PSES",2006,,,,"No"
"Conference",11403,"2006 59th Annual Conference for Protective Relay Engineers",,"http://engineering.tamu.edu/prorelay/",,", PE",2006,,,,"No"
"Conference",11408,"2006 International Conference on Electrical Machines (ICEM)",,"http://www.ntua.gr/ICEM2006/",,", , , IA, IE, PEL, PE",2006,,,,"No"
"Conference",11431,"2006 IEEE/PES Transmission & Distribution Conference & Exposition: Latin America",,"http://www.ewh.ieee.org/r9/venezuela/pes/td2006ce",,", PE",2006,,,,"No"
"Conference",11493,"2006 International Conference on Power System Technology - (POWERCON 2006)",,"http://www.conference-power/2006/",,", PE",2006,,,,"No"
"Conference",11530,"2006 International Conference on Renewable Energy and Power Quality (ICREPQ)",,"http://www.icrepq.com/",,", , PE",2006,,,,"No"
"Conference",11578,"2006 IEEE Vehicle Power and Propulsion Conference (VPPC)",,"http://www.vppc2006.com",,", VT, PEL",2006,,,,"No"
"Conference",11649,"2006 38th North American Power Symposium - NAPS",,"http://www.engr.siu.edu/elec/naps2006/naps_home.htm",,", PE",2006,,,,"No"
"Conference",11660,"2006 Wind Power Symposium: Technology, Economics, and Politics",,"http://www.ieee.org/portal/pages/pes/subpages/meetings-folder/2006_Wind/windpower.html",,"SIT, , IA, , PEL, , , PE, ",2006,,,,"No"
"Conference",11663,"2006 IEE 3rd International Conference on Power Electronics, Machines & Drives (PEMD 2006)",,"http://conferences.iee.org/PEMD/",,"IA, , IE, PE",2006,,,,"No"
"Conference",11716,"2006 3rd International Conference on Critical Infrastructure (CRIS)",,"http://www.cris2006.com",,", PE",2006,,,,"No"
"Conference",11724,"2006 5th International Power Electronics and Motion Control Conference (IPEMC 2006)",,"http://ipemc2006.sjtu.edu.cn/",,"CES, PEL",2006,,,,"No"
"Conference",11866,"2006 IEEE Power Electronics Specialists Conference - PESC 2006",,"http://www.pesc06.org",,"PEL, ",2006,,,,"No"
"Conference",11868,"2006 International Universities Power Engineering Conference (UPEC)",,"http://www.upec2006.org",,", PE",2006,,,,"No"
"Conference",11904,"2006 IEEE Conference on Electric & Hybrid Vehicles (ICEHV)",,"http://www.icehv.com",,", IA, , PE",2006,,,,"No"
"Conference",11922,"2006 International Conference on Advances in Space Technologies (ICAST): Space Technologies for Disaster Management and Rehabilitation",,"http://www.icast2006.com",,"PTCL, , HEC, AES, ",2006,,,,"No"
"Conference",11945,"2006 Large Engineering Systems Conference on Power Engineering (Lescope 2006)",,"http://lescope.engineering.dal.ca/",,"PE, ",2006,,,,"No"
"Conference",11966,"2006 10th IEEE Workshop on Computers in Power Electronics (COMPEL)",,"http://www.ecse.rpi.edu/compel06",,"PEL",2006,,,,"No"
"Conference",11992,"2006 11th International Middle East Power Systems Conference - MEPCON",,"http://www.mepcon.org",,", PE, ",2006,,,,"No"
"Conference",11997,"2006 International Conference on Probabilistic Methods Applied to Power Systems (PMAPS)",,"http://www.pmaps2006.org",,", Royal Institute of Technology, PE, ",2006,,,,"No"
"Conference",12008,"2006 International Conference on Power Electronics, Drives and Energy Systems for Industrial Growth (PEDES)",,"http://ewh.ieee.org/r10/delhi/pedes-2006.htm",,", , PE",2006,,,,"No"
"Conference",12064,"2006 International Conference on Emerging Technologies (ICET)",,"http://www.icet2006.org",,"PTCL, , , , ",2006,,,,"No"
"Conference",12105,"2006 IEEE International Power Electronics Congress - CIEP",,"http://ewh.ieee.org/r9/puebla/ciep2006/",,", , PEL, ",2006,,,,"No"
"Conference",12297,"2006 IEEE International Multitopic Conference (INMIC)",,"http://www.inmic2006.jinnah.edu.pk",,"PTCL, HEC, , , , ",2006,,,,"No"
"Conference",11161,"2007 IEEE International Electric Machines & Drives Conference - IEMDC",,"http://www.iemdc07.org",,"IA, IE, PEL, PE",2007,,,,"Yes"
"Conference",11722,"2007 IEEE International Professional Communication Conference (IPCC 2007)",,"http://www.ieeepcs.org/",,"PC",2007,,,,"Yes"
"Conference",11730,"2007 IEEE 8th Human Factors and Power Plants (HFPP) and 13th Annual HPRCT Meeting",,"http://ewh.ieee.org/conf/hfpp/",,", PE",2007,,,,"Yes"
"Conference",11903,"2007 Power Conversion Conference - Nagoya (PCC)",,"http://www.ics-inc.co.jp/pcc/",,"IA, IE, IEEJ, PEL",2007,,,,"Yes"
"Conference",11963,"2007 IEEE Power Engineering Society General Meeting",,"http://www.ieee.org/power",,"PE",2007,,,,"Yes"
"Conference",11967,"2007 IEEE Vehicle Power and Propulsion Conference (VPPC)",,"http://www.uta.edu/pecm/vppc07/",,"VT, PEL",2007,,,,"Yes"
"Conference",11994,"2007 International Conference on Intelligent Systems Applications to Power Systems (ISAP)",,"http://www.isap-power.org",,", NSC, MOE, PE, ",2007,,,,"Yes"
"Conference",12176,"2007 Power Systems Conference (PSC) Advanced Metering, Protection, Control, Communication, and Distributed Resources",,"http://www.ces.clemson.edu/powsys2007/",,"PE",2007,,,,"Yes"
"Conference",12205,"2007 International Conference on Power Electronics and Drive Systems (PEDS 2007)",,"http://www.peds07.eng.chula.ac.th",,", , , IA, IE, PEL, , ",2007,,,,"Yes"
"Conference",12207,"2007 IEEE Power Tech",,"http://ewh.ieee.org/conf/powertech/index.html",,"PE",2007,,,,"Yes"
"Conference",12239,"2007 IEEE Power Electronics Specialists Conference - PESC 2007",,"http://www.pesc-conf.org",,"PEL",2007,,,,"Yes"
"Conference",12241,"2007 IEEE International Conference on RFID (IEEE RFID 2007)",,"http://www.ieee-rfid.org/2007/",,"CAS, COM, , PC, MTT, Southwestern USA, , ED, VT, SIT, EMB, IE, NTDC, ",2007,,,,"Yes"
"Conference",12253,"2007 International Aegean Conference on Electrical Machines and Power Electronics (ACEMP) and Electromotion",,"http://acemp.metu.edu.tr/",,"PEL, , PE",2007,,,,"Yes"
"Conference",12261,"2007 IEEE Applied Power Electronics Conference and Exposition - APEC 2007",,"http://www.apec-conf.org/",,"IA, , PEL",2007,,,,"Yes"
"Conference",12332,"2007 IEEE Electric Ship Technologies Symposium (ESTS 2007)","Electric ship technologies including: Integrated Electric Power Systems, Systems and Components Specifications, Design Tools for Analysis, Synthesis, Modeling and Simulation, Electric Propulsion (Machines, Drives, Propulsors)...","http://ewh.ieee.org/conf/ests07/",,"VT, OE, SYSC, IA, PEL, DEI, PE, SEN",2007,,,,"Yes"
"Conference",12360,"2007 International Power Engineering Conference (IPEC)","The theme of the conference is Sustainable Development of Electrical Power Systems: Challenges and Opportunities. Topics of interest include, but are not limited to, Electricity market, system operation and planning, reliability, security and risk assessment, power system modeling, analysis and control, system blackouts, renewable and distributed generation, power electronics, electrical machines and drives, protection, power quality, HVDC and FACTS, asset mgmnt.","http://www.ipec.sg",,", , , , , PE",2007,,,,"Yes"
"Conference",12363,"2007 Plain Talk about the Electric Power System for the Non-Power Engineering Professional","Three all-day courses offered sequentially.  They are (1) Power System Basics, (2) Delivering Power to the Customer, and (3) New Technologies for the Electric Power System of the 21st Century","http://www.ieee.org/plaintalk",,", PE",2007,,,,"Yes"
"Conference",12376,"2007 Universities Power Engineering Conference (UPEC)",,,,", IET, PE",2007,,,,"Yes"
"Conference",12475,"2007 European Conference on Power Electronics and Applications (EPE)",,"http://www.epe2007.com/",,"AAU, , IE, , PEL",2007,,,,"Yes"
"Conference",12503,"2007 International Conference on Electrical Engineering (ICEE)","Telecommunication, Embedded Systems, Reconfigurable Computing, VLSI Systems (and Design for testability), Digital Signal/Image Processing, Control Systems, Power Electronics, Wireless Communication, Biomedical Engineering, Power Generation, Transmission and Utilization, Computer Networks, Artificial Intelligence, Data Mining","http://www.icee2007.org",,"PTCL, , , , HEC",2007,,,,"Yes"
"Conference",12553,"2007 IEEE Symposium on Product Compliance Engineering (PSES)","The scope of the conference is to involve multiple engineering disciplines as it relates to the study, research and application of Safety practices and awareness throughout everyone's daily lives.","http://www.ewh.ieee.org/soc/pses/symposium/",,"PSES",2007,,,,"Yes"
"Conference",12555,"2007 60th Annual Conference for Protective Relay Engineers",,"http://engineering.tamu.edu/prorelay/",,", PE",2007,,,,"Yes"
"Conference",12576,"2007 IEEE Power Engineering Society Conference and Exposition in Africa (PowerAfrica 2007)","Covering all aspects of renewable energy development, large scale and peaking power generation, HVDC and HVAC transmission, distribution technologies, customer utilization and efficiencies, including automation, instrumentation, control, power electronics, machines, quality of supply, and protection.","http://ewh.ieee.org/conf/powerafrica/",,", PE",2007,,,,"Yes"
"Conference",12621,"2007 39th North American Power Symposium - NAPS",,"http://www.naps2007.org/",,"NMSU, PE",2007,,,,"Yes"
"Conference",12664,"2007 IEEE International Symposium on Diagnostics for Electric Machines, Power Electronics and Drives - (SDEMPED 2007)",,"http://www.sdemped07.iut-amiens.fr/",,", IA, , IE, , PEL, , ",2007,,,,"Yes"
"Conference",12753,"2007 IEEE PES Substations Committee Annual Meeting",,"http://ewh.ieee.org/cmte/ascm2006/07/index.html",,"PE, ",2007,,,,"Yes"
"Conference",12757,"2007 International Conference on Power Systems (ICPS)",,"http://www.cpri.in/training/icps/index.html",,", , Bombay, , , , PE, ",2007,,,,"Yes"
"Conference",12834,"2007 IEEE Conference on the History of Electric Power","Conference papers will deal with all aspects of electric power and its applications from the 19th century to the present. We expect that at this conference, as at our earlier conferences, we will have a congenial group of engineers, historians, museum curators, and others, dozens of fascinating papers, plenty of time for informal discussion, and some interesting excursions.","http://www.ieee.org/web/aboutus/history_center/conferences/che2007/index.html",,", NJIT, , PE",2007,,,,"Yes"
"Conference",13011,"2007 10th Spanish-Portuguese Congress on Electrical Engineering",,"http://www.apdee.org/conferences/xcleee",,", , , PE, ",2007,,,,"Yes"
"Conference",13078,"2007 International Conference on Machine Vision (ICMV)","The conference is intended to cover the following major areas of machine vision (MV): Image processing, motion and tracking, stereo vision, biometrics recognition, modeling, calibration and geometry, soft computing for machine vision (MV), AI for MV, shape representation, patter recognition, video analysis, machine learning, medical image analysis and applications of MV.","http://www.icmv2007.com",,"PTCL, HEC, , , ",2007,,,,"Yes"
"Conference",13092,"2007 Large Engineering Systems Conference on Power Engineering (Lescope 2007)","Original papers and proposals for invited sessions are solicited on topics related to new developments in the application, operating experience, field testing, theory, design, control and analysis, in all areas of power systems control, operation and planning, power plant instrumentation and control, and electrical equipment. Emphasis will be placed on  utilizing intelligent systems techniques such as artificial neural networks, fuzzy systems, genetic algorithms, evolutionary techniques, knowledge based.","http://lescope.engineering.dal.ca/",,", PE, ",2007,,,,"Yes"
"Conference",13112,"2007 IEEE Canada Electrical Power Conference (EPC 2007)",,"http://www.ieee.ca/epc07",,"Canada, , PE, ",2007,,,,"Yes"
"Conference",13148,"2007 International Conference on Emerging Technologies (ICET)",,"http://www.icet2007.net",,"PTCL, HEC, , ",2007,,,,"Yes"
"Conference",13191,"2007 Australasian Universities Power Engineering Conference (AUPEC)","AI Applications in Power Systems, Asset Management, Computer Applications in Power, Distributed Generation, Electrical Machines, Electricity Market & Deregulation, Energy Efficiency, Energy Management, FACTS Devices, High Voltage, Diagnostics & Condition Monitoring, Industrial Automation & Control, Modelling & Simulation, Power Electronics & Drives, Power Engineering Education, Power Quality & Harmonics, Power System Operation & Planning, Power System Reliability, Power Systems, Power Systems Control & Prot","http://bauhaus.ece.curtin.edu.au/aupec2007/",,", , IET, , PE, ",2007,,,,"Yes"
