"Type","ID","Name","Description","URL","Tags","Societies","Year","Standard Status","Technical Committees","Keywords"
"Conference",14128,"2008 The Use of Symbols to Represent Music and Multimedia Objects",,"http://www.cm.supsi.ch/",,"Computer Society - C,City of Lugano - Switzerland,Laboratorio di Informatica Musicale, Universita degli Studi di Milano,Scuola Universitaria Professionale della Svizzera ialiana - SUPSI",2008,,,
"Conference",14129,"2008 IEEE International Symposium on Wireless Communication Systems (ISWCS 2008)","Wireless communications is at the centre of a new and passionate era  for telecommunications. The IEEE International Symposium on Wireless  Communication Systems (ISWCS) positions itself as a recognised and  dynamic forum for researchers and technologists to present and  discuss original ideas in all fields related to wireless communication  systems.","http://www.iswcs.org/ISWCS2008/",,"Communications Society - COM,Vehicular Technology Society - VT,Iceland Section",2008,,,
"Conference",14130,"2008 International Conference on Distributed Event-Based Systems (DEBS)",,"http://debs08.dis.uniroma1.it/index.php",,"Computer Society - C,University of Rome",2008,,,
"Conference",14132,"2008 National Radio Science Conference (NRSC)","em fields and waves,signal processing, electronics and photonics,em propagation,and em in biology and medicine","http://www.tanta.edu.eg/ursi25",,"Electron Devices Society - ED,Egyptian Academy of Science & Technology",2008,,,
"Conference",14133,"2008 Joint 6th National Conference on Telecommunication Technologies (NCTT) & 2nd Malaysia Conference on Photonics (MCP)","The conferences will be a good national platform for the dissemination of knowledge and exchange of ideas in the field of Telecommunications and Photonics that comprise of the academic world and industry. You are invited to submit original papers for presentation and publication in the conference proceedings. Tutorial proposals are also invited for the conference. There will also be a special session on  Radio Frequency Radiation and Health .","http://www.uniten.edu.my/NCTT-MCP",,"Malaysia Section COM Chapter,Malaysia Section LEO Chapter,Universiti Tenaga Nasional - UNITEN",2008,,,
"Conference",14134,"2008 International Conference on Numerical Simulation of Optoelectronics Devices (NUSOD)","The NUSOD conference connects theoretical research and practical device development in optoelectronics. Papers are solicited on the theory, modeling, simulation, and analysis of optoelectronic devices including materials, fabrication, and application. Researchers, device engineers, and software developers are invited to discuss the advancement and the practical use of numerical tools in photonics and electronics.","http://www.nusod.org",,"Lasers and Electro-Optics Society - LEO,University of Nottingham",2008,,,
"Conference",14135,"2008 IEEE/CPMT TC-7 Workshop on Accelerated Stress Testing & Reliability (ASTR)","The purpose of the AST Workshop is to share ideas on better ways of accelerating and detecting hidden defects, flaws and weaknesses in electronic and electro-mechanical hardware that would result in failures during usage. These techniques are focused on testing electronic hardware to destruction limits and root cause investigation to determine the physics-of-failure.","http://www.ewh.ieee.org/soc/cpmt/tc7/ast2008/",,"Components, Packaging and Manufacturing Technology Society - CPMT",2008,,,
"Conference",14136,"2008 13th International OFDM Workshop (InOWo)","The 13th International OFDM-Workshop provides again the oppertunity for international researchers and experts interested in all aspects of the OFDM transmission technique and Wireless Communication to meet and discuss current activities and results of their research work","http://ofdm.tu-harburg.de/",,"Germany Section COM Chapter",2008,,,
"Conference",14139,"2008 East-West Design & Test Symposium (EWDTS)","The main target of the East-West Design & Test Symposium (EWDTS) is to exchange experiences between the scientists and technologies of the Eastern and Western Europe, as well as North America and other parts of the world, in the field of design, design automation and test of electronic systems. The workshop aims at attracting scientists especially from countries around the Black Sea, the Baltic states and Central Asia.","http://www.ewdtest.com/conf/",,"Computer Society - C,Tallinn University of Technology",2008,,,
"Conference",14142,"2008 IEEE 14th International Mixed-Signals, Sensors, and Systems Test Workshop (IMS3TW 2008)  (Formerly IMSTW)",,"http://www.lirmm.fr/~w3mic/IMS3TW08/",,"Computer Society - C",2008,,,
"Conference",14143,"2008 NASA/ESA Conference on Adaptive Hardware and Systems (AHS)","The purpose of the conference is to bring together leading researchers from the adaptive hardware and systems community to exchange experiences and share new ideas in the field. The conference expands the topics addressed by the precursor series of NASA/DoD Conference on Evolvable Hardware, held between 1999 and 2005. With a broader scope including a variety of hardware and system adaptation methods and targeting more industry participation, started with the AHS 2006 conference held in Istanbul, Turkey, Jun","http://www.see.ed.ac.uk/ahs2008",,"Circuits and Systems Society - CAS,European Space Agency - ESA,University of Edinburgh",2008,,,
"Conference",14144,"2008 9th International Conference On Intelligent Tutoring Systems (ITS)","Since the first ITS conference in 1988, a long road has been travelled by researchers in the ITS community. To celebrate its 20th anniversary, the conference return to Montreal, where it started. This symbolic milestone will be a good time for looking back at what has been achieved and what is currently done, in order to face the challenges of tomorrow.","http://gdac.dinfo.uqam.ca/its2008/",,"Computer Society - C,Institut pour la Transmission du Savoir - ITS",2008,,,
"Conference",14147,"2008 International Conference on Laser and Fiber-Optical Networks Modeling (LFNM)","*Modeling of physical processes in lasers including semiconductor, solid-state, and gas lasers * Nonlinear effects in active and passive optical devices and systems*Short pulse generation, ultrafast effects and dynamical phenomena*Dispersive media and light beam propagation in optical waveguides and gratings*Novel materials, devices, and simulation tools*Photonic integrated circuits and broadband optical networks modeling","http://caol.kture.kharkov.ua/eng/lfnm/lfnm_eng.html",,"Lasers and Electro-Optics Society - LEO,Ukraine Section (East) AP/NPS/AES/ED/MTT/GRS Joint Chapter,Ukraine Section LEO Chapter,Taurida V. Vernadsky National University,V.N. Karazin Kharkiv National University",2008,,,
"Conference",14148,"2008 IEEE International Conference on Sensor Networks, Ubiquitous and Trustworthy Computing (SUTC)",,"http://sutc2008.csie.ncu.edu.tw/",,"Computer Society - C,Asia University, Taiwan",2008,,,
"Conference",14151,"2008 14th Microoptics Conference (MOC 2008)","Application domains: optical communications, micro-photonic interconnects, optical storage, optoelectronic equipment, optical sensing and processing, displays and lighting, new applications","http://www.tona.vub.ac.be/MOC08",,"Lasers and Electro-Optics Society - LEO,European Optical Society - EOS,Japan Society of Applied Physics - JSAP,European Commission supported Network of Excellence on Micro-Optics -,Society of Photo-Optical Instrumentation Engineers - SPIE,Vrije Universiteit Brussel",2008,,,
"Conference",14152,"2008 International Conference on Mathematical Methods in Electromagnetic Theory (MMET)","analytical regularization, antenna theory, asymptotic methods, beams, bandgap media,  computational techniques, eigenvalue problems, electromagnetic theory, gratings, frequency-selective surfaces, inverse problems, lenses and radomes, - nonlinear phenomena, open waveguides, plasma waves, propagation of waves, radar cross sections, random media, remote sensing, rough surfaces, scattering and diffraction, time-domain methods and waveguide circuits.","http://www.mmet.org",,"Antennas and Propagation Society - AP,Electron Devices Society - ED,Microwave Theory and Techniques Society - MTT,Ukraine Section (East) AP/NPS/AES/ED/MTT/GRS Joint Chapter,Ukraine Section LEO Chapter,Institute Radiophysics & Electronics of the National   Academy of Scie,Odessa National Academy of Telecommunication - ONAT",2008,,,
"Conference",14155,"2008 IEEE 33rd Conference on Local Computer Networks (LCN 2008)","The IEEE LCN conference is the premier conference on the leading edge of practical computer networking. Major developments from high-speed local networks to the global internet to specialized sensor networks have been reported in this conference.","http://www.ieeelcn.org/",,"Computer Society - C",2008,,,
"Conference",14156,"2008 3rd IEEE International Conference Global Software Engineering (ICGSE)","The 3rd International Conference on Global Software Engineering will bring together researchers and practitioners interested in the globalization of software development pervasive in today's IT and software industry.","http://www.icgse.org",,"Computer Society - C",2008,,,
"Conference",14157,"2008 Annual IEEE India Conference (INDICON)","IEEE India Council has been holding annual conference and Exhibition (ACE) at different locations in India. From 2004 ACE is renamed as INDICON.  INDICON-2008 is being organized by IEEE Uttar Pradesh Section, jointly with IEEE India council and IIT Kanpur during 11-13 December 2008 at Indian Institute of Technology, Kanpur.  Emerging fields such as distributed systems, multi-agent systems and cooperative intelligent systems are bringing exciting prospects in research.","http://www.ewh.ieee.org/r10/uttar_pradesh/indicon2008",,"Uttar Pradesh Section,India Council",2008,,,
"Conference",14161,"2008 3rd International Conference on Cognitive Radio Oriented Wireless Networks and Communications (CROWNCOM)","We target at contributions dealing with policy and regulation issues on dynamic spectrum access, theoretical studies, multiple access / signaling schemes, algorithms and protocol designs for cognitive radio, as well as application and implementation-oriented contributions dealing with software define radio, generic architectures and programmable platforms. We seek original and unpublished work not currently under review by any other journal/magazine/conference.","http://www.crowncom.org",,"Microwave Theory and Techniques Society - MTT,Create-Net,International Communication Sciences and Technology Association - ICST",2008,,,
"Conference",14162,"2008 IEEE International Conference on Semiconductor Electronics (ICSE)","ICSE2008 continues a series of biennial conferences that began in 1992 in Kuala Lumpur. This conference embraces all aspects of semiconductor technology and is aimed at bringing together scientists, engineers and researchers from industry and academia to gather and explore various issues and trends in the related field.","http://icse2008.com/",,"Electron Devices Society - ED,Malaysia Section ED Chapter",2008,,,
"Conference",14167,"2008 14th European Conference on Integrated Optics (ECIO)","ECIO covers research in the fields of modeling, design, fabrication, packaging and applications of photonic ICs. It includes research on new and existing materials and devices and addresses a broad range of applications, including telecommunications, signal processing, bio-medicine, sensors and instrumentation.","http://www.ecio2008.eu/ecio/",,"Lasers and Electro-Optics Society - LEO,European FP6 Network of Excellence - ePIXnet,Technische Universiteit Eindhoven,The Dutch Foundation for Conferences on Optical Communication",2008,,,
"Conference",14169,"2008 34th European Conference on Optical Communication - (ECOC 2008)","ECOC is the largest conference on optical communication in Europe, and one of the most respected and long-standing events of its kind in the world. ECOC '08 will be the 34th edition, ignifying the stability and attractiveness of this event as one of the world s major events in the field, providing a forum for new results & developments in optical communication and networks.","http://www.ecoc2008.org/",,"Lasers and Electro-Optics Society - LEO,Interdisciplinary Institute for Broadband Technology - IBBT",2008,,,
"Conference",14170,"2008 1st IEEE International Workshop On Design and Test of Nano Devices, Circuits and Systems (NDCS)","Nano-device, circuit and system implementations  for diverse applications are currently being investigated to implement the next generation of electronics  and digital computers. This workshop will provide an open forum for presentations in this field. All aspects of  design, manufacturing, test and reliability of innovative nano-circuits and systems are of interest.","http://ndcs08.arces.unibo.it/cfp.htm",,"Computer Society - C",2008,,,
"Conference",14171,"2008 IEEE Colorado Symposium on Electronics for Sustainable Energy","Topics of interest include, but are not limited to the use, application, design, modeling, simulation, control, development, and production of electronics and power electronics for converters for photovoltaic power, converters for wind power, electronics for high efficiency lighting, power electronics for hybrid and electric vehicles","http://www.denverpels.org/Symposium.html",,"Denver Section PEL Chapter",2008,,,
"Conference",14172,"2008 2nd Workshop on Advancements of Electronic Devices (WAED 2008) (CANCELLED)","The workshop is devoted to the presentation and discussion of the advancements and future trends of the microelectronics, MOS, and bipolar devices.","http://www.ursi.net.eg",,"Electron Devices Society - ED,Egypt Section,Academy of Scientific Research & Technology, Egypt",2008,,,
"Conference",14173,"2008 IEEE Wireless Hive Networks Conference (WHNC)","Wireless Hive Networks (WHN) are local communities of wireless devices, in potential volumes dwarfing memory chips, associated with items on warehouse shelves, biomedical samples, border motion detectors, etc. ZigBee is an example of hive protocols. This conference brings together researchers, engineers, and other practitioners to address WHN protocols, power generation, semiconductor processes, and other WHN production and efficient deployment issues.","www.ieee-whnc.org",,"Communications Society - COM,IEEE-USA Washington, DC,Central Texas Section",2008,,,
"Conference",14174,"2008 International Conference on Wavelet Analysis and Pattern Recognition (ICWAPR)","Wavelet General Theory; Bases and Frames Theory; Filter Banks; Approximation Theory; Spline Theory; Time-Frequency Analysis; Integral Transforms; Visualization; Watermarking; Biometrics; Signal Estimation; Image Fusion; Image Recovery; Image Compression; Biomedical Imaging; Document Analysis; Learning Theory; Noise Reduction; Machine Vision; Classification; Feature Extraction; Emotion Computation; Cluster Analysis; Deformation Analysis; Descriptor of Shapes; Diagnosis of Faults; Intelligent Robot; Hand Gest","http:/www.mlcri.hk/icwapr/",,"Systems, Man, and Cybernetics Society - SMC,Hebei University",2008,,,
"Conference",14175,"2008 4th IEEE/IFIP International Conference in Central Asia on Internet (ICI 2008)","The fourth IEEE Uzbekistanand regional chapter International Conference in central Asia on Internet ICI 2008 is the next generation of Information Technologies, Mobile, wireless and Optical communications and telecommunications Networks. ICI 2008 invites high-quality recent research results in the areas of Information Technologies, Mobile and Wireless Communications, optical communications and networking. The next generation Internet.","http://www.ici-conference.org/ICI2008/",,"Communications Society - COM,Uzbekistan COM Chapter,Tashkent University of Information Technologies,       Uzbekistan",2008,,,
"Conference",14177,"2008 42nd Annual Conference on Information Sciences and Systems (CISS)","Theoretical advances, applications, and ideas in the fields of information theory (including application to biological sciences); communication, networking; signal, image and video processing; systems and control; learning and statistical inference.","http://conf.ee.princeton.edu/ciss/",,"Information Theory Society - IT,Princeton University",2008,,,
"Conference",14178,"2008 IEEE/PES Transmission & Distribution Conference & Exposition: Latin America","T&D C&E LA is a technical event and industrial exposition about the power system topics including presentations of recognized worldwide experts, and technical papers (oral and poster). In addition, the T&D Latin America presents up-to-date tutorial courses and an industrial exposition. The T&D Latin America has been held in Sao Paulo, Brazil (2002 and 2004) and in Caracas, Venezuela (2006), with a massive participation of professionals and a high technical level, consolidating its high reputation as the int","www.ieee.org.co/tydla2008",,"Power & Energy Society - PES,Colombia Section,Colombia Section PE Chapter,Universidad De Los Andes",2008,,,
"Conference",14180,"2008 Symposium on Application Specific Processors (SASP)","Domain-specific processors (Network, multimedia, etc.);  Application-specific hardware accelerators;  Microarchitectural customization techniques;  (Re)configurable architectures (coarse-grained, FPGA, etc.);  Application-specific processors in System-on-a-chip (SOC);  Application-specific customizations for low-power;  Compiler technology targeting customizable processors;  Architectural exploration and hardware software codesign;  Application specific MPSoC;  Design Automation for NoCs;  OS and Middleware","http://www.sasp-conference.org",,"Computer Society - C",2008,,,
"Conference",14181,"2008 3rd Bio-Inspired Models of Network, Information and Computing Systems (BIONETICS)","Bio-inspired mathematical models, methods and tools:  *Mathematical models of biological processes","http://www.bionetics.org/",,"Japan Council COM Chapter,Create-Net,International Communication Sciences and Technology Association - ICST",2008,,,
"Conference",14182,"2008 International Symposium on Antennas & Propagation (ISAP)","The Organizing Committee is expecting more than 600 participants, with 450 technical papers anticipated.","http://www.isap08.org",,"Geoscience and Remote Sensing Society - GRS,Institute of Electronics, Information and Communication Engineers - IE,Oriental Institute of Technology - OIT,Yuan Ze University",2008,,,
"Conference",14184,"2008 3rd International Conference on Nano-Networks (Nano-Net)","The Nano-Net conference positions itself at the intersection of two worlds, namely, emerging nano-technologies on one-side, and network/communication theory on the other side. The standing question that this conference will address is: What are the new communication paradigms that derive from the transition from micro- to nano-scale devices  The related degrees of freedom and constraints associated with these new technologies will change our notions about efficient network and system design. Nano-Net provid","http://nanonets.org/",,",Create-Net,International Communication Sciences and Technology Association - ICST",2008,,,
"Conference",14185,"2008 IEEE Conference on Innovative Technologies in Intelligent Systems and Industrial Applications (CITISIA)","CITISIA is a student conference that serves the purpose of providing the higher learning institutions  students, a channel to present their own projects and recognizes their professional and technical achievements by the industries as well as international organizations such as IEEE. This conference will not just for the student to exchange ideas, communicating and learn from each others, but also allow more collaborations and work together among the IEEE Chapters.","http://ieee.mmu.edu.my/citisia08/home.htm",,"Malaysia Section C Chapter,Malaysia Section IE/IA/PEL Joint Chapter,Malaysia Section PE Chapter,Malaysia Section RA Chapter,Malaysia Section SP Chapter,Malaysia Section, Student Branch at Monash Univ Sunway Campus,Malaysia Section, Student Branch at Multimedia University",2008,,,
"Conference",14186,"2008 11th IEEE International Conference on Communication Technology (ICCT 2008)","Infrastructure for Next Generation Networks,Next Generation Internet ,Switching & Routing for Gigabit Networks ,Optical Networking    -Optical Communication Systems and Networks    -DWDM    -Access Networks,Advanced Digital Signal Processing for Communications ,Network Applications & Services",,,"Beijing Section,China Council,Chinese Institute of Electronics - CIE,China Institute of Communications,Hangzhou Dianzi University - HDU,Institution of Engineering and Technology - IET",2008,,,
"Conference",14187,"2008 9th International Scientific-Technical Conference on Actual Problems of Electronic Instrument Engineering - APEIE","The scope of the concference is providing an international exchange by experience in indicating and solving the actual problems in electronics instrument engineering and realizing these solutions in practice.","http://www.nstu.ru/apeie",,"Electron Devices Society - ED,Russia (Siberia) Section,Russia (Siberia) Section ED/MTT/COM/CPMT/SSC Joint Chapter,Russia (Siberia) Section EMB Chapter,Russia (Siberia) Section IE/IA/PEL Joint Chapter,Novosibirsk State Technical University - NSTU",2008,,,
"Conference",14189,"2008 IEEE 58th Annual Broadcast Symposium (BTS)","Presentations and tutorials on devices, equipment, techniques and systems related to broadcast technology, including the production, distribution, transmission, and propagation aspects.","http://www.ieee.org/bts/symposium",,"Broadcast Technology Society - BT",2008,,,
"Conference",14191,"2008 International Broadcasting Convention - IBC 2008","Presentations and tutorials on devices, equipment, techniques and systems related to  broadcast technology, including the production, distribution, transmission, and propagation aspects.","http://www.ibc.org",,"Broadcast Technology Society - BT,BTS Limited Liability Corporation,IABM Limited,IEE Conventions Limited,Royal Television Society Limited,Society of Cable Telecommunications Engineers Limited,Society of Motion Picture and Television Engineers     IBC Limited",2008,,,
"Conference",14192,"2008 6th Annual IEEE/ACM International Symposium on Code Generation and Optimization (CGO)","The International Symposium on Code Generation and Optimization (CGO) provides a premier venue to bring together researchers and practitioners working on feedback-directed optimization and back-end compilation techniques. The conference covers static, dynamic, adaptive or continuous optimization.","http://www.cgo.org/",,"Computer Society - C,Association for Computing Machinery Special Interest Group on Microarc,Association for Computing Machinery Special Interest Group on Programm",2008,,,
"Conference",14193,"2008 IEEE International Workshop on Advanced Methods for Uncertainty Estimation in Measurement (AMUEM 2008)","The workshop is focused on measurement uncertainty definition and estimation. It s aimed at:   - promoting the exchange of ideas between researchers from universities, metrological institutes, and companies about measurement uncertainty issues;   - promoting the discussion about the most recent approaches to uncertainty expression and estimation;  - identifying problems that arise when dealing with the most advanced measuring systems and effective solutions to these problems;   - providing information about","http://www.amuem.ieee-ims.org",,"Instrumentation and Measurement Society - IM",2008,,,
"Conference",14194,"2008 IEEE International Conference on Control Applications (CCA) part of the IEEE Multi-Conference on Systems & Control (MSC)","The 17th IEEE International Conference on Control Applications (CCA) brings together the international community of researchers and practitioners, both from academy and industry, to discuss the newest and more challenging control applications and their potential benefit for all the control engineering applications.","http://conferenze.dei.polimi.it/msc08/cca/cca_index.htm",,"Control Systems Society - CS,European Union Control Association - EUCA",2008,,,
"Conference",14195,"2008 IEEE 23rd International Symposium on Intelligent Control (ISIC) part of the IEEE Multi-Conference on Systems & Control (MSC)","The 23rd IEEE International Symposium on Intelligent Control provides a forum for the international community of academic and industrial researchers to discuss  recent advancements in intelligent control, including innovative control algorithms and computational intelligence methodologies that enable systems to act appropriately in uncertain environments, ensuring that high performance can be achieved and maintained under adverse conditions. The symposium's focus is on techniques that respond to the current","http://conferenze.dei.polimi.it/msc08/isic/isic_index.htm",,"Control Systems Society - CS,European Union Control Association - EUCA",2008,,,
"Conference",14196,"2008 9th IEEE International Symposium on Computer-Aided Control System Design (CACSD) part of the IEEE Multi-Conference on Systems & Control (MSC)","The 9th IEEE International Symposium on Computer-Aided Control System Design aims to be the foremost occasion for discussion about new developments of algorithms, software tools and interfaces to be used as enabling technologies in control engineering.","http://conferenze.dei.polimi.it/msc08/cacsd/cacsd_index.htm",,"Control Systems Society - CS,European Union Control Association - EUCA",2008,,,
"Conference",14200,"2008 International Symposium on Collaborative Technologies and Systems (CTS)","The symposium is to address, explore and exchange information on the state-of-the-art in collaborative enterprises, their modeling and simulation, design and use, and their impact.  Participation is extended to researchers, designers, educators and interested parties in all CTS disciplines and specialties.","http://cisedu.us/cis/cts/08/",,"Dayton Section,Association for Computing Machinery - ACM,Air Force Research Laboratories - AFRL,International Federation for Information Processing - IFIP,The Computer and Information Society - CIS,University of Dayton",2008,,,
"Conference",14201,"2008 Fifth International Conference on Networked Sensing Systems (INSS)","INSS provides a forum where academic and industrial experts from the areas of sensor systems, wireless networks, and sensor network applications come together.","http://www.inss-conf.org/2008/",,"Industrial Electronics Society - IE,The Society of Instrument and Control - SICE",2008,,,
"Conference",14202,"2008 IEEE 8th International Conference on Computer and Information Technology (CIT)","CIT has become a major platform for researchers and industry practitioners from different fields of computer and information technology. It spans over the various aspects of information technology, computing science and computer engineering.","http://attend.it.uts.edu.au/cit2008/",,"Computer Society - C,Korea University,University of Technology - Sydney",2008,,,
"Conference",14203,"2008 IEEE Symposium on Computers and Communications (ISCC)",,"http://www.comsoc.org/iscc/2008/",,"Computer Society - C,Communications Society - COM",2008,,,
"Conference",14204,"2008 Robotica, The 8th Conference on Autonomous Robot Systems and Competitions","The ""8th Conference on Autonomous Robot Systems and Competitions"" is the 2008 edition of the scientific meeting of the ""Portuguese Robotics Open - Robotica'2008"", and will take place at the University of Aveiro, Portugal, on April 2nd, 2008. This conference aims to disseminate scientific contributions in areas of relevance to Autonomous Robotics. Its scope encompasses, but is not restricted to the fields of Artificial Intelligence, Robotics and Education.","http://robotica.ua.pt/robotica2008/",,"Robotics and Automation Society - RA,Portugal Section,Fundacao para a Ciencia e a Tecnologia - FCT           Portuguese Nati,Instituto de Telecomunicacoes - Univ. de Aveiro",2008,,,
"Conference",14205,"2008 International Workshop on System  Level Interconnect Prediction (SLIP)",,"http://sliponline.org/",,"Computer Society - C,Association for Computing Machinery Special Interest Group on Design A",2008,,,
"Conference",14206,"2008 40th North American Power Symposium - NAPS","The purpose of NAPS is to stimulate scholarly work in the field of electrical power engineering. This symposium is to be a forum where university students, their academic advisors, and practicing engineers can present the results of their work, discuss the activities of their colleagues, and publish their technical accomplishments.","http://www.naps2008.net/index.html",,"Power & Energy Society - PES,Southern Alberta Section,Schulich School of Engineering, University of Calgary",2008,,,
"Conference",14207,"2008 2nd International Congress on Advanced Electromagnetic Materials in Microwaves and Optics (METAMATERIALS 2008)","The conference aims to address a wide area of research related to metamaterials, artificial electromagnetic materials and surfaces in the microwave and optical ranges, encompassing general theory, design, applications, fabrication and measurements.","http://congress2008.metamorphose-vi.org/",,"Antennas and Propagation Society - AP,Virtual Institute for Artificial Electromagnetic Materials and Metamat",2008,,,
"Conference",14208,"2008 IEEE 16th International Conference on Program Comprehension (ICPC) (formerly IWPC)",,"http://www.cs.vu.nl/icpc2008/",,"Computer Society - C",2008,,,
"Conference",14211,"2008 Xth International Workshop on Symbolic and Numerical Methods, Modeling and Applications to Circuit Design (SM2ACD)","All aspects of symbolic and hybrid symbolic/numeric techniques, modeling and macro-modeling methods related to analysis and design of electronic circuits and systems. Analog CAD, symbolic and numerical methods for analog, mixed-signal, RF, multi-domain (MEMS, nanoelectronic, etc.), novel circuit design methodologies and automation, computer-aided behavioral modeling, linear/nonlinear model reduction","http://www.imms.de/de/sm2acd_08.html",,"Circuits and Systems Society - CAS,Institute for Microelectronic and Mechatronic Systems gGmbH - IMMS",2008,,,
"Conference",14213,"2008 IEEE International Conference on Shape Modeling and Applications (SMI)","a premium international forum for the dissemination of new mathematical theories and novel computational techniques for modeling, simulating, and processing digital representations of shapes and their properties to a community of researchers, developers, practitioners, and students in academia and industry across a wide range of fields","http://www.cs.sunysb.edu/smi08",,"Computer Society - C",2008,,,
"Conference",14218,"2008 Joint 4th Intl. Conference on Soft Computing and Intelligent Systems (SCIS) and 9th Intl. Symposium on Advanced Intelligent Systems (ISIS)","Artificial Intelligence, Bayesian Networks, Computational Intelligence, Data Mining, Fuzzy Logic, Genetic Algorithms, Granular computing, Information Fusion, Knowledge Acquisition, Learning and Adaptive Systems, Machine Learning, Man-Machine Interaction/Interfaces, Modeling and Simulation, Multi-Agent Systems, Neural Networks, Neuro-Fuzzy, Ontological Engineering, Probabilistic Reasoning, Visualization","http://www.ip.elec.mie-u.ac.jp/scis08/",,"Computational Intelligence Society - CIS,Nagoya University,Japan SOciety for Fuzzy Theory and Intelligent Informatics - SOFT",2008,,,
"Conference",14219,"2008 New Trends for Environmental Monitoring Using Passive Systems (PASSIVE 2008)","Passive remote sensing techniques have a meaningful and challenging role in addressing the measurement needs of several research and operational programs (defense purposes, environmental monitoring  ). The need to rapidly respond to these new surveillance and security challenges requires advanced software architectures allowing easier cost-effective enhancements of existing software applications.","http://www.passive08-hyeres.org",,"Oceanic Engineering Society - OE",2008,,,
"Conference",14221,"2008 International Conference on Applied Electronics (AE)","Analogue and digital systems  Signal processing  Pattern processing and recognition  Embedded systems  Electronics in industry  Automotive electronics  Electronics in medicine  Applications of neural networks  Teaching of electronics at universities","http://appel.zcu.cz",,"Industrial Electronics Society - IE,University of West Bohemia",2008,,,
"Conference",14224,"2008 7th France-Japan/ 5th Europe-Asia Congress on Mechatronics (Mecatronics 2008)","Various topics like the development of design tools for mechatronic systems, the place of new materials in the components, the introduction of intelligence in the control system ...","http://www.mecatronics.org/",,"Industrial Electronics Society - IE,The Japan Society of Precision Engineering,Kagawa University,University of Savoie / Polytech'Savoie,thesame Mechatronics & Management - thesame",2008,,,
"Conference",14226,"2008 International Conference on Next Generation Mobile Applications, Services and Technologies (NGMAST)","The conference focuses on new and innovation research and case studies on next generation application and services. It covers both fixed and mobile services.","http://www.comp.glam.ac.uk/NGMAST08/",,"Communications Society - COM,United Kingdom & Republic of Ireland Section C Chapter,University of Glamorgan,Welsh Assembly Government",2008,,,
"Conference",14230,"2008 IEEE International Symposium on Precision Clock Synchronization for Measurement, Control and Communication (ISPCS)","The objective of the symposium is to provide a forum for researchers and practitioners from  industry, academia, and government involved in the area of Precision Clock Synchronization  using IEEE 1588 or similar techniques and protocols.","http://www.ispcs.org",,"Industrial Electronics Society - IE,Instrumentation and Measurement Society - IM,Austrian Academy of Sciences,National Institute of Standards and Technology - NIST",2008,,,
"Conference",14232,"2008 15th International Conference on Systems, Signals and Image Processing (IWSSIP)","The aim of this conference with a tradition over 15 years is to provide a forum of experts both from universities and industry in the field of telecommunications systems and services with the orientation to digital signal processing, multimedia and telecommunications networks.","http://iwssip.stuba.sk",,"Czechoslovakia Section SP/CAS/COM Joint Chapter,European Association for Signal Processing - EURASIP,ZPTS poliuretany",2008,,,
"Conference",14233,"2008 Wind Power to the Grid - EPE Wind Energy Chapter - 1st  Seminar (EPE-WECS)","As wind has become the most technically and commercially advanced as well as most promising source of renewable energy, the European Power Electronics and Adjustable Speed Drives Association (EPE) dedicated a special chapter on this issue: the EPE Wind Energy Chapter.  After the successful gathering at the EPE 2007 Conference in Aalborg, it has been decided to organize a seminar dedicated to wind energy where experts can discuss various electrotechnical aspects related to the development of wind energy. Thi","http://etec.vub.ac.be/EPE/03-EPE-WE-Seminar.htm",,"Industrial Electronics Society - IE,Delft University of Technology,European Power Electronics Association",2008,,,
"Conference",14234,"2008 1st Computer Aided Orthopaedic Surgery Italy Meeting (CAOS)","Scientificic and Educational Conference dedicated to the Computer Assisted Orthopaedic Surgery with the scope to make comparison of the various experiences, even negative or critical, to bring scientific constructive contribution and enlighten this important sector of  Orthopaedic speciality, still so controversial.  The Meeting was included in the program of Continuous Education in Medicine of the Italian Field Department, that is the attendees of the Meeting would receive Education Credits.","http://www.keyword-europa.it",,"Engineering in Medicine and Biology Society - EMB",2008,,,
"Conference",14235,"2008 IEEE International Conference on Software Maintenance (ICSM)","ICSM is the premier international event in the software maintenance field for participants from academia, government, and industry to share ideas and experiences for solving critical software maintenance problems.","http://www.icsm2008.org",,"Computer Society - C,Florida Institute of Technology,Peking University,University of Alberta",2008,,,
"Conference",14236,"2008 IEEE Spoken Language Technology Workshop (SLT 2008)","The goal of this workshop is to bring the speech processing and natural language processing communities together to share and present recent advances in the area of spoken language technology, and to discuss and foster new research in this area.","http://www.slt2008.org",,"Signal Processing Society - SP",2008,,,
"Conference",14238,"2008 Engineering and Physical Sciences in Medicine & The Australian Biomedical Engineering Conference (EPSM-ABEC)","Physical sciences and engineering in medicine","http://www.uco.canterbury.ac.nz/conference/epsm-abec",,"Engineering in Medicine and Biology Society - EMB,Australian College of Physical Scientists and Engineers in Medicine -,Engineers Australia",2008,,,
